start,stop,censTVC,SubjectID,UnemSpell,Censored,Age,Sex,Education,Race,NumDependents,UI,Married,CountyUnemRate,Homeowner,HourWageLastYear,WifeEmployed
8,9,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
9,10,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
10,11,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
11,12,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
12,13,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
13,14,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
14,15,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
15,16,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
16,17,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
17,18,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
18,19,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
19,20,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
20,21,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
21,22,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
22,23,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
23,24,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
24,25,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
25,26,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
26,27,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
27,28,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
28,29,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
29,30,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
30,31,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
31,32,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
32,33,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
33,34,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
34,35,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
35,36,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
36,37,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
37,38,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
38,39,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
39,40,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
40,41,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
41,42,1,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
42,43,0,6262,43,0,27,0,14,1,1,1,1,7,0,1000,1
0,1,1,5518,2,0,48,0,3,1,6,0,1,7,1,732,0
1,2,0,5518,2,0,48,0,3,1,6,0,1,7,1,732,0
0,1,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
1,2,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
2,3,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
3,4,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
4,5,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
5,6,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
6,7,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
7,8,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
8,9,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
9,10,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
10,11,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
11,12,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
12,13,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
13,14,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
14,15,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
15,16,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
16,17,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
17,18,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
18,19,1,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
19,20,0,6814,20,0,31,0,12,1,2,1,0,9.5,0,465,0
0,1,1,6815,2,0,32,0,12,1,5,1,1,10,0,930,0
1,2,0,6815,2,0,32,0,12,1,5,1,1,10,0,930,0
0,1,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
1,2,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
2,3,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
3,4,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
4,5,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
5,6,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
6,7,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
7,8,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
8,9,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
9,10,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
10,11,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
11,12,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
12,13,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
13,14,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
14,15,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
15,16,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
16,17,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
17,18,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
18,19,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
19,20,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
20,21,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
21,22,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
22,23,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
23,24,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
24,25,1,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
25,26,0,6815,26,0,31,0,12,1,5,1,1,7,0,1220,0
0,1,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
1,2,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
2,3,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
3,4,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
4,5,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
5,6,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
6,7,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
7,8,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
8,9,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
9,10,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
10,11,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
11,12,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
12,13,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
13,14,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
14,15,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
15,16,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
16,17,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
17,18,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
18,19,1,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
19,20,0,6028,20,0,26,1,10,1,3,1,0,7,0,338,0
0,1,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
1,2,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
2,3,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
3,4,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
4,5,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
5,6,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
6,7,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
7,8,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
8,9,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
9,10,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
10,11,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
11,12,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
12,13,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
13,14,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
14,15,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
15,16,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
16,17,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
17,18,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
18,19,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
19,20,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
20,21,1,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
21,22,0,5463,22,0,25,0,14,1,4,1,1,10,0,1341,0
0,1,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
1,2,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
2,3,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
3,4,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
4,5,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
5,6,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
6,7,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
7,8,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
8,9,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
9,10,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
10,11,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
11,12,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
12,13,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
13,14,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
14,15,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
15,16,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
16,17,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
17,18,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
18,19,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
19,20,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
20,21,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
21,22,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
22,23,1,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
23,24,0,6401,24,0,29,0,12,0,3,0,1,7,0,742,1
0,1,1,1222,6,0,40,0,12,0,8,1,1,3,1,549,1
1,2,1,1222,6,0,40,0,12,0,8,1,1,3,1,549,1
2,3,1,1222,6,0,40,0,12,0,8,1,1,3,1,549,1
3,4,1,1222,6,0,40,0,12,0,8,1,1,3,1,549,1
4,5,1,1222,6,0,40,0,12,0,8,1,1,3,1,549,1
5,6,0,1222,6,0,40,0,12,0,8,1,1,3,1,549,1
0,1,0,2114,1,0,32,1,12,0,2,0,0,7,0,198,0
0,1,0,5626,1,0,28,0,10,1,4,1,1,5,0,450,1
0,1,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
1,2,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
2,3,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
3,4,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
4,5,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
5,6,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
6,7,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
7,8,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
8,9,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
9,10,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
10,11,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
11,12,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
12,13,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
13,14,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
14,15,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
15,16,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
16,17,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
17,18,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
18,19,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
19,20,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
20,21,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
21,22,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
22,23,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
23,24,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
24,25,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
25,26,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
26,27,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
27,28,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
28,29,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
29,30,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
30,31,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
31,32,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
32,33,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
33,34,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
34,35,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
35,36,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
36,37,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
37,38,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
38,39,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
39,40,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
40,41,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
41,42,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
42,43,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
43,44,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
44,45,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
45,46,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
46,47,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
47,48,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
48,49,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
49,50,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
50,51,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
51,52,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
52,53,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
53,54,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
54,55,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
55,56,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
56,57,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
57,58,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
58,59,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
59,60,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
60,61,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
61,62,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
62,63,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
63,64,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
64,65,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
65,66,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
66,67,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
67,68,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
68,69,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
69,70,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
70,71,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
71,72,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
72,73,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
73,74,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
74,75,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
75,76,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
76,77,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
77,78,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
78,79,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
79,80,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
80,81,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
81,82,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
82,83,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
83,84,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
84,85,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
85,86,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
86,87,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
87,88,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
88,89,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
89,90,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
90,91,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
91,92,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
92,93,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
93,94,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
94,95,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
95,96,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
96,97,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
97,98,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
98,99,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
99,100,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
100,101,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
101,102,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
102,103,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
103,104,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
104,105,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
105,106,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
106,107,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
107,108,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
108,109,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
109,110,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
110,111,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
111,112,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
112,113,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
113,114,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
114,115,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
115,116,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
116,117,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
117,118,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
118,119,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
119,120,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
120,121,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
121,122,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
122,123,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
123,124,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
124,125,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
125,126,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
126,127,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
127,128,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
128,129,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
129,130,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
130,131,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
131,132,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
132,133,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
133,134,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
134,135,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
135,136,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
136,137,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
137,138,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
138,139,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
139,140,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
140,141,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
141,142,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
142,143,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
143,144,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
144,145,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
145,146,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
146,147,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
147,148,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
148,149,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
149,150,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
150,151,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
151,152,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
152,153,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
153,154,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
154,155,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
155,156,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
156,157,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
157,158,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
158,159,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
159,160,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
160,161,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
161,162,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
162,163,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
163,164,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
164,165,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
165,166,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
166,167,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
167,168,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
168,169,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
169,170,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
170,171,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
171,172,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
172,173,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
173,174,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
174,175,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
175,176,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
176,177,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
177,178,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
178,179,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
179,180,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
180,181,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
181,182,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
182,183,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
183,184,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
184,185,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
185,186,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
186,187,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
187,188,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
188,189,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
189,190,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
190,191,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
191,192,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
192,193,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
193,194,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
194,195,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
195,196,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
196,197,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
197,198,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
198,199,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
199,200,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
200,201,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
201,202,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
202,203,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
203,204,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
204,205,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
205,206,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
206,207,1,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
207,208,0,5404,208,0,32,0,11,1,4,1,1,5,0,0,1
0,1,1,5434,8,0,24,0,14,0,2,1,1,5,0,541,1
1,2,1,5434,8,0,24,0,14,0,2,1,1,5,0,541,1
2,3,1,5434,8,0,24,0,14,0,2,1,1,5,0,541,1
3,4,1,5434,8,0,24,0,14,0,2,1,1,5,0,541,1
4,5,1,5434,8,0,24,0,14,0,2,1,1,5,0,541,1
5,6,1,5434,8,0,24,0,14,0,2,1,1,5,0,541,1
6,7,1,5434,8,0,24,0,14,0,2,1,1,5,0,541,1
7,8,0,5434,8,0,24,0,14,0,2,1,1,5,0,541,1
0,1,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
1,2,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
2,3,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
3,4,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
4,5,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
5,6,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
6,7,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
7,8,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
8,9,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
9,10,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
10,11,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
11,12,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
12,13,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
13,14,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
14,15,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
15,16,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
16,17,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
17,18,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
18,19,1,5032,104,0,40,1,12,0,3,0,0,4,1,239,0
